# Fracture Radii List After Isolated Fracture and Cluster Removal
# Format: xRadius yRadius Family# (-1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
113.219 113.219 8
110.721 110.721 3
106.982 106.982 6
106.409 106.409 9
108.351 108.351 7
106.403 106.403 9
112.8 112.8 8
106.736 106.736 6
97.4922 97.4922 5
110.354 110.354 3
110.257 110.257 3
110.185 110.185 3
106.156 106.156 9
107.349 107.349 7
105.024 105.024 1
110.154 110.154 3
106.181 106.181 6
112.721 112.721 8
105.946 105.946 6
111.782 111.782 8
95.9632 95.9632 4
110.076 110.076 3
105.745 105.745 6
106.008 106.008 7
110.023 110.023 3
109.942 109.942 3
111.646 111.646 8
110.991 110.991 8
105.875 105.875 9
105.535 105.535 7
105.39 105.39 6
109.836 109.836 3
105.61 105.61 9
109.641 109.641 3
105.483 105.483 9
109.622 109.622 3
109.422 109.422 3
105.456 105.456 9
110.521 110.521 8
105.35 105.35 7
110.361 110.361 8
110.331 110.331 8
105.299 105.299 6
108.871 108.871 3
110.098 110.098 8
108.756 108.756 3
105.194 105.194 9
108.704 108.704 3
105.072 105.072 6
104.959 104.959 9
104.903 104.903 9
109.089 109.089 8
104.934 104.934 7
104.431 104.431 9
92.4132 92.4132 4
108.062 108.062 3
104.191 104.191 9
108.023 108.023 3
103.518 103.518 9
103.406 103.406 9
107.887 107.887 3
108.742 108.742 8
104.793 104.793 7
105.019 105.019 6
103.341 103.341 9
103.896 103.896 6
103.811 103.811 6
96.0477 96.0477 5
103.234 103.234 9
108.498 108.498 8
107.272 107.272 3
103.01 103.01 9
104.321 104.321 7
103.965 103.965 7
107.192 107.192 3
102.649 102.649 9
107.13 107.13 3
103.76 103.76 6
106.819 106.819 3
108.346 108.346 8
102.535 102.535 9
106.644 106.644 3
102.307 102.307 9
99.8408 99.8408 2
108.286 108.286 8
106.573 106.573 3
98.96 98.96 2
107.676 107.676 8
106.175 106.175 3
103.248 103.248 6
101.92 101.92 9
101.881 101.881 9
102.27 102.27 1
103.143 103.143 6
103.091 103.091 6
102.832 102.832 6
101.595 101.595 9
102.399 102.399 7
101.183 101.183 9
102.268 102.268 6
101.086 101.086 9
101.992 101.992 6
102.168 102.168 7
105.978 105.978 3
101.949 101.949 7
101.065 101.065 9
101.051 101.051 9
105.8 105.8 3
105.464 105.464 3
101.384 101.384 6
101.169 101.169 6
100.122 100.122 1
92.2391 92.2391 4
100.401 100.401 7
106.989 106.989 8
105.152 105.152 3
100.528 100.528 9
104.657 104.657 3
106.569 106.569 8
104.606 104.606 3
106.083 106.083 8
105.43 105.43 8
100.198 100.198 9
104.413 104.413 3
100.162 100.162 9
100.02 100.02 6
100.114 100.114 1
104.304 104.304 3
99.7569 99.7569 6
104.157 104.157 3
99.9643 99.9643 7
99.9961 99.9961 9
99.9485 99.9485 9
104.07 104.07 3
91.9426 91.9426 4
99.5668 99.5668 9
99.3554 99.3554 6
99.5325 99.5325 9
103.248 103.248 3
99.1557 99.1557 6
99.1374 99.1374 6
99.0519 99.0519 6
99.3893 99.3893 7
103.112 103.112 3
99.1818 99.1818 9
99.0539 99.0539 9
103.631 103.631 8
99.1284 99.1284 7
103.11 103.11 3
102.538 102.538 8
98.8347 98.8347 6
98.5652 98.5652 6
103.084 103.084 3
102.495 102.495 8
103.026 103.026 3
102.695 102.695 3
102.663 102.663 3
102.446 102.446 3
102.211 102.211 8
98.9658 98.9658 7
102.146 102.146 8
101.827 101.827 8
98.3672 98.3672 9
91.1112 91.1112 4
102.075 102.075 3
98.3321 98.3321 9
101.008 101.008 8
98.3116 98.3116 2
92.5302 92.5302 5
101.859 101.859 3
98.473 98.473 6
101.851 101.851 3
101.691 101.691 3
101.629 101.629 3
101.601 101.601 3
98.2974 98.2974 6
94.8067 94.8067 1
91.6195 91.6195 5
101.441 101.441 3
97.6455 97.6455 9
97.4735 97.4735 9
98.1223 98.1223 6
101.386 101.386 3
97.4146 97.4146 6
97.3824 97.3824 9
94.2196 94.2196 1
97.1348 97.1348 6
101.09 101.09 3
101.073 101.073 3
97.0108 97.0108 9
101.061 101.061 3
96.7353 96.7353 6
96.5918 96.5918 6
100.566 100.566 3
97.6403 97.6403 7
100.542 100.542 3
100.187 100.187 3
96.5192 96.5192 6
96.7857 96.7857 9
96.7711 96.7711 9
100.097 100.097 3
100.051 100.051 3
96.4135 96.4135 9
96.6353 96.6353 2
96.3189 96.3189 9
100.17 100.17 8
99.8148 99.8148 3
99.9002 99.9002 8
90.9003 90.9003 5
96.395 96.395 6
